ordonne nbOccur taux indice
160 2 1.3333333333333333 1397
161 2 1.3333333333333333 1398
162 2 1.7777777777777777 1408
163 2 1.7777777777777777 1410
164 2 1.7777777777777777 1414
165 2 1.3333333333333333 1418
166 2 1.7777777777777777 1421
167 2 1.7777777777777777 1426
168 2 1.7777777777777777 1427
169 2 1.7777777777777777 1434
170 2 1.3333333333333333 1443
171 2 1.6 1444
172 2 1.3333333333333333 1446
173 2 1.3333333333333333 1448
174 2 1.6 1452
175 2 1.6 1454
176 2 1.6 1455
177 2 1.6 1456
178 2 1.3333333333333333 1459
179 2 1.3333333333333333 1460
180 2 1.3333333333333333 1461
181 2 1.6 1467
182 2 1.6 1469
183 2 1.6 1472
184 2 1.7777777777777777 1483
185 2 1.7777777777777777 1492
186 2 1.6 1500
187 2 1.7777777777777777 1510
188 2 1.3333333333333333 1512
189 2 1.3333333333333333 1513
190 2 1.1428571428571428 1543
191 2 1.1428571428571428 1544
192 2 1.7777777777777777 1549
193 2 1.6 1559
194 2 1.3333333333333333 1569
195 2 1.7777777777777777 1602
196 2 1.1428571428571428 1615
197 2 1.2307692307692308 1616
198 2 1.7777777777777777 1627
199 2 1.7777777777777777 1634
200 2 1.6 1641
201 2 1.4545454545454546 1651
202 2 1.7777777777777777 1653
203 2 1.7777777777777777 1656
204 2 1.7777777777777777 1678
205 2 1.7777777777777777 1688
206 2 1.7777777777777777 1697
207 2 1.7777777777777777 1706
208 2 1.7777777777777777 1715
209 2 1.7777777777777777 1720
210 2 1.6 1721
211 2 1.7777777777777777 1731
212 2 1.7777777777777777 1739
213 2 1.7777777777777777 1744
214 2 1.3333333333333333 1751
215 2 1.3333333333333333 1766
216 2 1.6 1768
217 2 1.6 1779
218 2 1.6 1782
219 2 1.3333333333333333 1792
220 2 1.7777777777777777 1793
221 2 1.3333333333333333 1815
222 2 1.3333333333333333 1816
223 2 1.3333333333333333 1817
224 2 1.3333333333333333 1818
225 2 1.6 1848
226 2 1.7777777777777777 1849
227 2 1.6 1869
228 2 1.6 1871
229 2 1.6 1875
230 3 1.5 692
231 3 2.1818181818181817 694
232 3 2.1818181818181817 695
233 3 2.1818181818181817 703
234 3 2.1818181818181817 704
235 3 1.5 726
236 3 2.1818181818181817 736
237 3 2.0 755
238 3 1.8461538461538463 768
239 3 1.8461538461538463 769
240 3 1.7142857142857142 772
241 3 1.411764705882353 773
242 3 1.5 774
243 3 2.1818181818181817 775
244 3 2.1818181818181817 776
245 3 1.411764705882353 778
246 3 1.7142857142857142 780
247 3 1.7142857142857142 786
248 3 1.8461538461538463 799
249 3 1.8461538461538463 800
250 3 1.6 806
251 3 1.6 810
252 3 1.5 815
253 3 1.3333333333333333 817
254 3 1.8461538461538463 829
255 3 1.6 831
256 3 1.5 832
257 3 1.8461538461538463 849
258 3 2.1818181818181817 855
259 3 1.411764705882353 858
260 3 1.8461538461538463 862
261 3 1.7142857142857142 871
262 3 1.7142857142857142 874
263 3 1.5 880
264 3 1.8461538461538463 887
265 3 1.8461538461538463 891
266 3 1.8461538461538463 892
267 3 1.6 897
268 3 1.6 899
269 3 1.6 902
270 3 1.8461538461538463 905
271 3 1.6 907
272 3 1.5 908
273 3 1.8461538461538463 915
274 3 1.3333333333333333 917
275 3 1.8461538461538463 918
276 3 1.7142857142857142 925
277 3 1.7142857142857142 928
278 3 1.6 930
279 3 1.8461538461538463 937
280 3 1.8461538461538463 960
281 3 1.7142857142857142 961
282 3 1.8461538461538463 987
283 3 1.6 989
284 3 1.5 990
285 3 1.6 994
286 3 2.4 999
287 3 1.8461538461538463 1010
288 3 2.0 1035
289 3 2.0 1037
290 3 2.0 1045
291 3 1.7142857142857142 1080
292 3 2.0 1088
293 3 1.411764705882353 1096
294 3 2.1818181818181817 1126
295 3 1.411764705882353 1131
296 3 1.5 1194
297 3 2.1818181818181817 1195
298 3 1.411764705882353 1211
299 3 2.4 1247
300 3 2.4 1252
301 3 2.0 1253
302 3 2.4 1256
303 3 2.1818181818181817 1384
304 3 2.1818181818181817 1385
305 3 2.4 1399
306 3 2.4 1409
307 3 1.5 1445
308 3 1.8461538461538463 1457
309 3 2.1818181818181817 1471
310 3 1.7142857142857142 1475
311 3 2.0 1485
312 3 1.8461538461538463 1523
313 3 1.8461538461538463 1536
314 3 1.5 1539
315 3 1.7142857142857142 1545
316 3 2.0 1552
317 3 2.0 1554
318 3 2.1818181818181817 1571
319 3 1.7142857142857142 1576
320 3 1.7142857142857142 1624
321 3 2.4 1725
322 3 2.4 1738
323 3 2.1818181818181817 1771
324 3 2.1818181818181817 1784
325 3 2.0 1786
326 3 1.6 1789
327 4 1.7777777777777777 720
328 4 2.6666666666666665 721
329 4 2.1333333333333333 734
330 4 2.0 760
331 4 2.1333333333333333 770
332 4 2.2857142857142856 781
333 4 2.2857142857142856 811
334 4 1.7777777777777777 818
335 4 1.7777777777777777 819
336 4 2.0 847
337 4 1.7777777777777777 860
338 4 2.909090909090909 869
339 4 2.1333333333333333 881
340 4 2.2857142857142856 883
341 4 2.6666666666666665 896
342 4 2.0 900
343 4 2.0 903
344 4 2.909090909090909 923
345 4 2.909090909090909 955
346 4 2.6666666666666665 974
347 4 2.1333333333333333 982
348 4 1.8823529411764706 991
349 4 1.7777777777777777 995
350 4 2.2857142857142856 1025
351 4 2.1333333333333333 1059
352 4 2.2857142857142856 1061
353 4 2.1333333333333333 1078
354 4 2.1333333333333333 1079
355 4 2.6666666666666665 1108
356 4 2.6666666666666665 1109
357 4 2.2857142857142856 1219
358 4 2.4615384615384617 1242
359 4 2.1333333333333333 1382
360 4 2.1333333333333333 1383
361 4 2.0 1420
362 4 2.0 1538
363 4 2.1333333333333333 1540
364 4 2.6666666666666665 1596
365 4 2.6666666666666665 1597
366 4 2.2857142857142856 1625
367 4 2.1333333333333333 1787
368 4 2.2857142857142856 1814
369 5 2.3529411764705883 724
370 5 2.2222222222222223 749
371 5 2.2222222222222223 759
372 5 2.2222222222222223 854
373 5 2.1052631578947367 970
374 5 2.3529411764705883 971
375 5 2.6666666666666665 978
376 5 2.5 979
377 5 2.1052631578947367 981
378 5 2.2222222222222223 1023
379 5 2.857142857142857 1069
380 5 2.2222222222222223 1083
381 5 2.1052631578947367 1086
382 5 2.2222222222222223 1093
383 5 2.1052631578947367 1119
384 5 2.5 1327
385 5 2.2222222222222223 1403
386 6 2.6666666666666665 715
387 6 2.6666666666666665 748
388 6 2.823529411764706 762
389 6 2.6666666666666665 825
390 6 2.823529411764706 839
391 6 2.6666666666666665 984
392 6 2.6666666666666665 1024
393 7 3.111111111111111 687
394 7 3.111111111111111 708
395 7 3.111111111111111 712
396 7 3.111111111111111 794
397 7 3.111111111111111 805
398 7 2.8 823
399 7 2.8 827
400 7 3.111111111111111 947
401 7 3.111111111111111 1003
402 7 3.111111111111111 1004
403 8 3.5555555555555554 709
404 8 3.5555555555555554 793
405 8 3.2 1019
406 9 3.6 821
407 9 3.6 824
408 9 3.6 826
409 9 3.6 836
410 9 4.0 946
411 9 3.6 1002
412 9 3.6 1005
413 9 3.789473684210526 1021
414 9 3.789473684210526 1094
415 10 4.0 816
416 10 4.0 997
417 10 4.2105263157894735 998
418 10 4.2105263157894735 1000
419 10 4.0 1006
